m,n,poly,seed,sub_idx,matrix_idx,true_rank,target_k,selector,u_method,generation_ms,selection_ms,extraction_ms,u_ms,verification_ms,total_ms,fnorm,optimal_fnorm,error_ratio,score,u_bytes,status
4097,4150,true,0,8,2,1025,170,matrix_norms,intersection_inverse,154.313867000,1.738180000,0.149711000,2.448161000,0.834160000,5.170212000,0.025343819,0.000618954,40.946202162,1.000000000,115600,ok
4097,4150,true,0,8,2,1025,170,matrix_norms,svd_pseudoinverse,154.313867000,1.738180000,0.149711000,32.860094000,0.877621000,35.625606000,0.001924819,0.000618954,3.109793625,1.000000000,115600,ok
4097,4150,true,0,8,2,1025,170,randomized_range,intersection_inverse,154.313867000,9.000227000,0.164315000,2.394671000,0.850315000,12.409528000,0.025343819,0.000618954,40.946202162,1.000000000,115600,ok
4097,4150,true,0,8,2,1025,170,randomized_range,svd_pseudoinverse,154.313867000,9.000227000,0.164315000,30.385379000,0.916127000,40.466048000,0.001924819,0.000618954,3.109793625,1.000000000,115600,ok
4097,4150,true,0,9,2,1025,102,matrix_norms,intersection_inverse,154.313867000,1.721268000,0.138401000,0.619536000,0.683590000,3.162795000,27.132383347,0.001337960,20278.917694351,0.005079167,41616,ok
4097,4150,true,0,9,2,1025,102,matrix_norms,svd_pseudoinverse,154.313867000,1.721268000,0.138401000,17.222147000,0.784478000,19.866294000,0.003875568,0.001337960,2.896624638,1.000000000,41616,ok
4097,4150,true,0,9,2,1025,102,randomized_range,intersection_inverse,154.313867000,6.206088000,0.143042000,0.612847000,0.755945000,7.717922000,27.132383347,0.001337960,20278.917694351,0.005079167,41616,ok
4097,4150,true,0,9,2,1025,102,randomized_range,svd_pseudoinverse,154.313867000,6.206088000,0.143042000,17.138111000,0.780867000,24.268108000,0.003875568,0.001337960,2.896624638,1.000000000,41616,ok
4097,4150,true,0,10,2,1025,341,matrix_norms,intersection_inverse,154.313867000,1.713846000,0.147835000,19.673805000,1.041525000,22.577011000,0.045959074,0.000213855,214.907463356,1.000000000,465124,ok
4097,4150,true,0,10,2,1025,341,matrix_norms,svd_pseudoinverse,154.313867000,1.713846000,0.147835000,87.943925000,1.359810000,91.165416000,0.002683372,0.000213855,12.547612904,1.000000000,465124,ok
4097,4150,true,0,10,2,1025,341,randomized_range,intersection_inverse,154.313867000,16.145407000,0.269991000,19.896776000,1.047318000,37.359492000,0.045959074,0.000213855,214.907463356,1.000000000,465124,ok
4097,4150,true,0,10,2,1025,341,randomized_range,svd_pseudoinverse,154.313867000,16.145407000,0.269991000,90.737266000,1.310261000,108.462925000,0.002683372,0.000213855,12.547612904,1.000000000,465124,ok
4097,4150,true,0,11,2,1025,204,matrix_norms,intersection_inverse,154.313867000,1.949466000,0.169943000,4.073489000,0.901524000,7.094422000,0.031155264,0.000469733,66.325428995,1.000000000,166464,ok
4097,4150,true,0,11,2,1025,204,matrix_norms,svd_pseudoinverse,154.313867000,1.949466000,0.169943000,46.556773000,1.063494000,49.739676000,0.002236222,0.000469733,4.760621153,1.000000000,166464,ok
4097,4150,true,0,11,2,1025,204,randomized_range,intersection_inverse,154.313867000,10.681417000,0.168604000,3.732312000,0.850274000,15.432607000,0.031155264,0.000469733,66.325428995,1.000000000,166464,ok
4097,4150,true,0,11,2,1025,204,randomized_range,svd_pseudoinverse,154.313867000,10.681417000,0.168604000,45.559019000,1.027635000,57.436675000,0.002236222,0.000469733,4.760621153,1.000000000,166464,ok
4097,4150,true,0,12,3,513,85,matrix_norms,intersection_inverse,154.313867000,1.757979000,0.113209000,0.385706000,0.709236000,2.966130000,0.013777728,0.000439609,31.340865571,1.000000000,28900,ok
4097,4150,true,0,12,3,513,85,matrix_norms,svd_pseudoinverse,154.313867000,1.757979000,0.113209000,15.325092000,0.785248000,17.981528000,0.001504173,0.000439609,3.421614724,1.000000000,28900,ok
4097,4150,true,0,12,3,513,85,randomized_range,intersection_inverse,154.313867000,5.690621000,0.114063000,0.362916000,0.672439000,6.840039000,0.013777728,0.000439609,31.340865571,1.000000000,28900,ok
4097,4150,true,0,12,3,513,85,randomized_range,svd_pseudoinverse,154.313867000,5.690621000,0.114063000,14.080255000,0.753363000,20.638302000,0.001504173,0.000439609,3.421614724,1.000000000,28900,ok
4097,4150,true,0,13,3,513,51,matrix_norms,intersection_inverse,154.313867000,1.747950000,0.109893000,0.136073000,0.687799000,2.681715000,0.028790247,0.000953051,30.208521529,1.000000000,10404,ok
4097,4150,true,0,13,3,513,51,matrix_norms,svd_pseudoinverse,154.313867000,1.747950000,0.109893000,7.633161000,0.724218000,10.215222000,0.002686309,0.000953051,2.818642541,1.000000000,10404,ok
4097,4150,true,0,13,3,513,51,randomized_range,intersection_inverse,154.313867000,4.670532000,0.115864000,0.131791000,0.677989000,5.596176000,0.028790247,0.000953051,30.208521529,1.000000000,10404,ok
4097,4150,true,0,13,3,513,51,randomized_range,svd_pseudoinverse,154.313867000,4.670532000,0.115864000,7.559068000,0.699000000,13.044464000,0.002686309,0.000953051,2.818642541,1.000000000,10404,ok
4097,4150,true,0,14,3,513,170,matrix_norms,intersection_inverse,154.313867000,1.750791000,0.151323000,2.443356000,0.820496000,5.165966000,0.058663428,0.000152265,385.273132663,0.443840968,115600,ok
4097,4150,true,0,14,3,513,170,matrix_norms,svd_pseudoinverse,154.313867000,1.750791000,0.151323000,32.397834000,0.878472000,35.178420000,0.002384714,0.000152265,15.661653257,1.000000000,115600,ok
4097,4150,true,0,14,3,513,170,randomized_range,intersection_inverse,154.313867000,9.021906000,0.153267000,2.456010000,0.829810000,12.460993000,0.058663428,0.000152265,385.273132663,0.443840968,115600,ok
4097,4150,true,0,14,3,513,170,randomized_range,svd_pseudoinverse,154.313867000,9.021906000,0.153267000,29.815811000,0.828924000,39.819908000,0.002384714,0.000152265,15.661653257,1.000000000,115600,ok
4097,4150,true,0,15,3,513,102,matrix_norms,intersection_inverse,154.313867000,1.772549000,0.143562000,0.609959000,0.730907000,3.256977000,0.016121080,0.000333385,48.355763767,1.000000000,41616,ok
